Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nick Lodolo","CIN",9.2616,9.5713,12.92,4.0222,27.54,27.54,0,0,,154.395,651.731,145.945,74.2899,69.0008,22.2672,42.7744,0.7078,12.5927,157.602,9.18691,2.49341,3.68448,1.298,0.24182,0.065632,0.17618787288665771,0.244725,1.22232,0.296949,0.726327,0.422816,,4.04431,2.40102,2.64067,999,,,,,,,637.4000000000001,4.13896103896104,632,4.103896103896104,5.73,5.18,4.81,4.52,4.26,4.02,3.77,3.51,3.17,5,4.77,4.61,4.47,4.35,4.23,4.11,3.97,3.78,"Nick Lodolo","26378",666157
"Kris Bubic","KCR",9.1989,8.5598,12.1531,3.88329,34.3,24.3,0,0.6646,,149.332,632.309,143.295,69.987,64.4332,16.9906,51.9467,0.7507,5.1553,141.218,8.51098,3.13075,2.71851,1.024,0.223337,0.082154,0.141182541847229,0.249119,1.30744,0.302889,0.730541,0.450325,,3.87007,2.37291,2.34945,999,,,,,,,636.7,4.273154362416108,639,4.2885906040268456,5.71991,5.02524,4.59291,4.2504,3.95819,3.69233,3.43044,3.15172,2.79775,4.80973,4.56132,4.39211,4.2437,4.11449,3.99529,3.86608,3.71766,3.51925,"Kris Bubic","21455",663460
"Shane Bieber","TOR",9.0364,7.9685,13.0562,3.8413,24.3,24.3,0,0,,143.443,602.194,142.777,66.6192,61.2229,18.0419,33.983,0.3222,4.5285,131.417,8.24546,2.13219,3.86713,1.132,0.21823,0.056432,0.1617978736758232,0.253292,1.23227,0.301129,0.726995,0.458183,,3.74336,2.35519,1.97393,999,,,,,,,610,4.265734265734266,626,4.3776223776223775,5.6,5.02,4.64,4.34,4.08,3.83,3.58,3.31,2.97,4.87,4.62,4.45,4.3,4.18,4.05,3.92,3.77,3.58,"Shane Bieber","19427",669456
"Luis Castillo","SEA",10.951,10.5998,16.4075,3.86924,30.78,30.78,0,0,,181.473,763.135,170.609,84.3047,78.0182,24.9828,51.0041,1.1913,6.7644,171.465,8.50364,2.5295,3.36179,1.239,0.224685,0.066835,0.15784993022680283,0.241872,1.22119,0.286147,0.735697,0.399641,,3.9901,2.34934,2.03695,999,,,,,,,755.3000000000001,4.172928176795581,748,4.132596685082873,5.39,4.89,4.57,4.3,4.07,3.85,3.63,3.39,3.08,4.72,4.51,4.37,4.26,4.15,4.05,3.94,3.81,3.65,"Luis Castillo","15689",622491
"Zac Gallen",,10.9175,11.6596,16.2367,4.21797,32,32,0,0,,191.167,821.518,189.914,96.6178,89.593,26.2749,61.7995,0.6638,6.7036,181.63,8.55101,2.90947,2.93902,1.237,0.221091,0.075226,0.14586497098207474,0.252205,1.31672,0.300195,0.721615,0.422,,4.09671,2.34127,2.18688,999,,,,,,,756.6000000000001,3.9612565445026187,774,4.052356020942408,5.78,5.29,4.96,4.69,4.46,4.23,4,3.75,3.43,5.11,4.91,4.76,4.64,4.53,4.42,4.31,4.18,4.01,"Zac Gallen","19291",668678
"Casey Mize","DET",9.6208,10.2673,13.354,4.07128,29.16,29.16,0,0,,162.441,687.725,161.269,79.3389,73.4824,21.6587,44.982,0.5392,5.2467,143.594,7.95582,2.49222,3.19226,1.2,0.208796,0.065407,0.143388994038105,0.252972,1.2697,0.295631,0.721383,0.415917,,4.02815,2.30895,2.02198,999,,,,,,,647.5999999999998,3.99753086419753,662,4.08641975308642,5.76,5.21,4.85,4.55,4.3,4.06,3.81,3.55,3.21,5.07,4.82,4.65,4.51,4.38,4.26,4.13,3.98,3.79,"Casey Mize","20492",663554
"Tanner Bibee","CLE",10.2984,11.321,15.7525,4.09205,30.78,30.78,0,0,,182.086,773.19,175.048,89.099,82.7895,25.7955,55.5985,0.5714,8.3721,171.643,8.48381,2.74807,3.08718,1.275,0.221993,0.0719079,0.1500849723815918,0.246817,1.26669,0.291633,0.727628,0.395611,,4.14547,2.30649,2.14249,999,,,,,,,724,3.978021978021978,724,3.978021978021978,5.64,5.14,4.8,4.53,4.29,4.07,3.84,3.59,3.26,4.97,4.76,4.61,4.48,4.37,4.26,4.14,4.01,3.84,"Tanner Bibee","30134",676440
"Joe Musgrove","SDP",9.7255,9.3546,14.0222,3.90126,27.54,27.54,0,0,,158.921,668.017,152.369,74.4408,68.8881,21.7016,40.6021,1.1724,9.733,150.359,8.51512,2.29937,3.70324,1.229,0.225083,0.06078,0.16430285200476646,0.246679,1.21426,0.293225,0.729018,0.420085,,3.9683,2.30281,2.33898,999,,,,,,,657.8,4.1371069182389935,656,4.1257861635220126,5.56,5.01,4.64,4.35,4.1,3.85,3.61,3.35,3.01,4.89,4.63,4.46,4.31,4.18,4.06,3.92,3.77,3.58,"Joe Musgrove","12970",605397
"Grayson Rodriguez","LAA",7.7382,7.8697,11.4416,3.81452,22.68,22.68,0,0,,128.892,540.879,117.45,59.1011,54.6288,16.6127,43.6149,0.3662,4.6424,135.551,9.46503,3.04546,3.10792,1.16,0.250613,0.0806371,0.1699761152267456,0.238419,1.24962,0.296183,0.739903,0.425087,,3.83056,2.28658,2.19731,999,,,,,,,566.3,4.389922480620155,549,4.255813953488372,5.6,4.99,4.59,4.27,3.99,3.74,3.48,3.2,2.85,4.84,4.58,4.39,4.24,4.1,3.97,3.83,3.68,3.47,"Grayson Rodriguez","24492",680570
"Mitch Keller","PIT",9.81,11.698,14.5142,4.34875,30.78,30.78,0,0,,179.816,771.08,182.165,93.5448,86.886,23.0364,54.8816,0.6331,10.031,155.476,7.78176,2.74689,2.83293,1.153,0.201634,0.071175,0.13045897334814072,0.257963,1.31827,0.301577,0.700707,0.427282,,4.15429,2.28496,2.10364,999,,,,,,,690.8999999999999,3.8383333333333325,716,3.977777777777778,5.96,5.45,5.11,4.83,4.59,4.35,4.12,3.86,3.53,5.26,5.05,4.9,4.77,4.66,4.55,4.44,4.31,4.13,"Mitch Keller","17594",656605
"Brady Singer","CIN",9.7798,11.4782,13.7924,4.3595,30.78,30.78,0,0,,175.599,756.242,176.305,91.6323,85.0584,26.535,55.8545,0.4394,9.7094,163.835,8.39705,2.86271,2.93325,1.36,0.216644,0.073858,0.14278603345155716,0.255264,1.3221,0.299356,0.720614,0.439209,,4.35368,2.28387,2.27898,999,,,,,,,642.7000000000002,3.6517045454545465,659,3.7443181818181817,6.04,5.51,5.16,4.88,4.63,4.4,4.16,3.89,3.55,5.32,5.1,4.95,4.83,4.71,4.6,4.48,4.35,4.17,"Brady Singer","25377",663903
"Cody Ponce","TOR",9.1463,8.5298,10.9225,3.94952,43.68,22.68,0,0.6481,,150.276,634.593,145.963,71.3802,65.9465,19.0183,42.8173,1.1028,6.1613,146.287,8.76111,2.56432,3.41654,1.139,0.230521,0.0674721,0.16304922848939896,0.249248,1.25622,0.302027,0.724001,0.441176,,3.81122,2.28228,1.75474,999,,,,,,,645.6999999999999,4.304666666666666,652,4.346666666666667,5.97944,5.23926,4.77637,4.41585,4.1051,3.82274,3.53598,3.242,2.87222,4.96821,4.721,4.5438,4.40519,4.27659,4.14799,4.01939,3.87218,3.67497,"Cody Ponce","17920",664074
"Carlos Rodón","NYY",10.0675,9.1584,14.1212,4.01497,27.54,27.54,0,0,,161.648,687.863,144.386,77.3083,72.1124,23.0977,58.6211,0.421,7.237,175.032,9.74516,3.26382,2.98581,1.286,0.254457,0.0852221,0.16923502087593081,0.23213,1.25586,0.286141,0.7365,0.363994,,4.04935,2.24646,2.06902,999,,,,,,,693.5000000000001,4.280864197530865,663,4.092592592592593,5.61,5.08,4.73,4.45,4.21,3.97,3.74,3.48,3.15,4.88,4.67,4.52,4.4,4.29,4.18,4.07,3.95,3.78,"Carlos Rodon","16137",607074
"Matthew Boyd","CHC",10.6455,9.8667,15.6407,3.93172,29.16,29.16,0,0,,173.75,730.656,164.334,81.7421,75.9041,24.1513,52.2317,0.4968,7.3548,155.903,8.07555,2.70553,2.98484,1.251,0.213374,0.071486,0.1418881192803383,0.244884,1.24642,0.285496,0.737733,0.377624,,4.1764,2.24432,2.63772,999,,,,,,,701.0000000000001,4.028735632183909,693,3.9827586206896552,5.52,5,4.65,4.37,4.13,3.9,3.67,3.41,3.09,4.87,4.63,4.47,4.33,4.21,4.09,3.97,3.83,3.64,"Matthew Boyd","15440",571510
"Trevor Rogers","BAL",10.5266,10.0474,14.9531,4.19372,29.16,29.16,0,0,,174.69,748.456,176.112,88.0286,81.3999,22.5155,59.0487,1.1908,6.1718,148.206,7.63554,3.04219,2.50989,1.16,0.198015,0.078894,0.11912097781896591,0.257762,1.34616,0.299692,0.722515,0.434913,,4.23396,2.22106,1.82882,999,,,,,,,655.4999999999999,3.745714285714285,677,3.8685714285714288,5.84,5.31,4.96,4.67,4.42,4.19,3.95,3.68,3.35,5.17,4.93,4.76,4.63,4.5,4.38,4.25,4.11,3.92,"Trevor Rogers","22286",669432
"Cade Cavalli","WSN",8.6367,9.7218,13.9885,3.98276,25.92,25.92,0,0,,155.867,665.815,154.005,75.3613,68.9758,17.3532,53.178,0.5626,8.5184,130.7,7.54682,3.07057,2.45779,1.002,0.196301,0.079869,0.11643204092979431,0.254925,1.32923,0.299632,0.720776,0.499549,,4.09288,2.1931,2.38664,999,,,,,,,620.9000000000001,3.9801282051282056,635,4.07051282051282,5.75,5.17,4.79,4.48,4.21,3.96,3.71,3.43,3.08,5.1,4.81,4.61,4.45,4.3,4.16,4.01,3.85,3.63,"Cade Cavalli","27473",676917
"David Peterson","NYM",11.1307,9.1138,15.884,3.64864,29.16,29.16,0,0,,169.662,728.161,162.75,75.9464,68.7815,17.2866,65.3073,0.6583,7.5394,149.935,7.95356,3.46434,2.29584,0.917,0.205909,0.089688,0.11622101068496704,0.248354,1.34419,0.298024,0.746168,0.515639,,3.98033,2.19305,2.80638,999,,,,,,,706.1000000000001,4.153529411764707,710,4.176470588235294,5.28,4.77,4.44,4.17,3.93,3.71,3.49,3.24,2.93,4.6,4.39,4.25,4.13,4.02,3.91,3.8,3.67,3.51,"David Peterson","20302",656849
"Braxton Garrett","MIA",8.0743,8.4122,10.9776,3.83876,32.68,22.68,0,0.6423,,137.036,576.958,136.605,63.7143,58.4496,15.7895,34.2562,0.731,7.5069,120.05,7.88446,2.24982,3.50448,1.037,0.208074,0.0593738,0.14870060235261917,0.255243,1.24684,0.302526,0.720286,0.473806,,3.79521,2.18033,2.19642,999,,,,,,,578.8000000000002,4.224817518248177,595,4.343065693430657,5.81457,5.08584,4.62257,4.27046,3.96784,3.69178,3.42011,3.12281,2.76916,4.8733,4.60476,4.42549,4.27622,4.13695,4.00768,3.8684,3.70986,3.51059,"Braxton Garrett","21844",666129
"Trey Yesavage","TOR",9.3911,8.2052,11.9673,3.79212,34.3,24.3,0,0.6481,,146.759,621.164,127.477,66.9084,61.8363,17.8393,59.5782,0.7558,5.3606,162.314,9.95396,3.65364,2.72439,1.094,0.261307,0.0959138,0.1653931960463524,0.229182,1.27458,0.291534,0.74128,0.413752,,3.83083,2.1531,2.10714,999,,,,,,,669.2,4.552380952380953,634,4.312925170068027,5.73586,5.01842,4.5714,4.2321,3.93302,3.66008,3.39122,3.10508,2.75372,4.89208,4.59481,4.39549,4.23617,4.08753,3.94821,3.79958,3.63094,3.4223,"Trey Yesavage","35456",702056
"Reese Olson","DET",8.5066,8.724,11.0894,3.92144,32.3,24.3,0,0.61,,141.293,602.824,136.352,66.9384,61.5636,15.9975,46.9533,0.8946,5.9493,131.599,8.38249,2.9908,2.80276,1.019,0.218304,0.0778889,0.14041462540626526,0.247948,1.29734,0.299147,0.723185,0.45036,,3.8675,2.14132,1.85103,999,,,,,,,602.0000000000001,4.269503546099291,606,4.297872340425532,5.86625,5.1683,4.72244,4.38413,4.09544,3.82242,3.55393,3.2677,2.916,4.9464,4.69754,4.51867,4.37923,4.2498,4.12037,3.9915,3.84206,3.65263,"Reese Olson","24968",681857
"Michael Wacha","KCR",9.6113,10.7309,13.3947,4.44423,29.16,29.16,0,0,,170.047,727.008,175.665,89.8987,83.9699,24.2412,50.0436,0.4464,5.6081,134.993,7.14471,2.64863,2.69751,1.283,0.185683,0.068835,0.11684809625148773,0.261658,1.32733,0.29568,0.708189,0.377434,,4.38246,2.12343,1.78463,999,,,,,,,607.1999999999999,3.5717647058823525,640,3.764705882352941,6.03,5.49,5.14,4.85,4.6,4.36,4.12,3.85,3.51,5.31,5.08,4.93,4.8,4.68,4.57,4.45,4.31,4.13,"Michael Wacha","14078",608379
"Chris Bassitt",,9.7738,10.199,13.3641,4.14661,29.16,29.16,0,0,,163.988,702.905,159.442,81.706,75.5548,20.6078,56.6626,0.809,9.8301,148.343,8.1414,3.10976,2.61801,1.131,0.211043,0.080612,0.1304311454296112,0.250532,1.31781,0.296995,0.717735,0.438,,4.17602,2.09242,2.00945,999,,,,,,,636.9000000000002,3.8835365853658548,642,3.9146341463414633,5.79,5.26,4.91,4.63,4.38,4.14,3.91,3.65,3.31,5.05,4.84,4.69,4.57,4.46,4.36,4.24,4.12,3.95,"Chris Bassitt","12304",605135
"Ryan Pepiot","TBR",10.0012,11.1956,13.9491,4.27275,30.78,30.78,0,0,,174.756,745.864,164.064,88.7191,82.9654,27.4755,62.7219,0.446,7.5452,179.133,9.22544,3.2302,2.85599,1.415,0.240169,0.0840929,0.15607604384422302,0.242842,1.29773,0.29124,0.733149,0.372266,,4.33519,2.07478,1.90807,999,,,,,,,681.5000000000001,3.894285714285715,669,3.822857142857143,5.88,5.34,4.99,4.71,4.46,4.22,3.98,3.72,3.38,5.2,4.96,4.8,4.66,4.53,4.41,4.29,4.15,3.95,"Ryan Pepiot","26221",686752
"Foster Griffin","WSN",8.1806,8.9368,11.1022,3.91506,37.68,22.68,0,0.656,,144.276,610.563,143.753,68.2802,62.7611,17.249,41.6529,0.8695,6.3713,124.093,7.74096,2.59833,2.97921,1.076,0.203243,0.0682205,0.13502275943756104,0.255542,1.28507,0.300343,0.726327,0.462433,,3.96773,2.05452,2.16447,999,,,,,,,590.1000000000001,4.097916666666667,607,4.215277777777778,5.91733,5.17633,4.71278,4.35245,4.04311,3.76111,3.474,3.18056,2.81078,4.93934,4.68056,4.493,4.34422,4.20545,4.07667,3.93789,3.78911,3.58156,"Foster Griffin","16432",656492
"Nolan McLean","NYM",9.7567,8.1395,13.6653,3.70678,25.92,25.92,0,0,,149.04,637.195,137.408,67.4487,61.3843,15.5333,57.714,0.548,8.1752,141.199,8.52653,3.48515,2.44653,0.938,0.221595,0.0905751,0.13102000951766968,0.240516,1.30919,0.293977,0.736398,0.499151,,3.92151,2.02013,2.41436,999,,,,,,,633.6000000000001,4.252348993288591,621,4.167785234899329,5.45,4.89,4.51,4.22,3.96,3.72,3.48,3.21,2.88,4.76,4.5,4.33,4.18,4.06,3.93,3.8,3.65,3.46,"Nolan McLean","33703",690997
"Andrew Abbott","CIN",9.0915,11.132,12.7291,4.52911,29.16,29.16,0,0,,167.628,718.202,165.559,89.6656,84.3563,29.6143,53.8931,0.5983,4.7531,154.772,8.30977,2.89353,2.87184,1.59,0.2155,0.0750389,0.14046088606119156,0.251016,1.30916,0.286098,0.729171,0.329747,,4.63476,2.01113,1.96504,999,,,,,,,575.6,3.4261904761904765,583,3.4702380952380953,6.21,5.67,5.3,5.01,4.75,4.51,4.26,3.98,3.63,5.49,5.25,5.09,4.96,4.83,4.71,4.59,4.44,4.25,"Andrew Abbott","29911",671096
"Gavin Williams","CLE",10.1781,11.1635,15.0373,4.07492,30.78,30.78,0,0,,177.33,760.42,162.742,86.7135,80.2895,22.7967,76.4017,0.6441,6.2621,180.846,9.17846,3.87761,2.36704,1.157,0.237824,0.100473,0.13735094666481018,0.240119,1.34858,0.295173,0.735567,0.42136,,4.16518,1.98157,2.03523,999,,,,,,,719.1000000000001,4.06271186440678,702,3.9661016949152543,5.68,5.16,4.81,4.53,4.29,4.06,3.83,3.57,3.24,5.02,4.78,4.62,4.49,4.37,4.25,4.13,3.99,3.81,"Gavin Williams","30122",668909
"Gerrit Cole","NYY",8.3617,7.531,11.8749,3.98554,22.68,22.68,0,0,,134.18,564.969,124.121,63.8079,59.4201,20.0525,39.2778,0.3537,4.944,136.994,9.18875,2.63452,3.48783,1.345,0.242481,0.069522,0.17295903712511063,0.238353,1.21776,0.286139,0.735938,0.379734,,4.02468,1.95063,1.67995,999,,,,,,,565.1999999999999,4.217910447761193,552,4.119402985074627,5.73,5.13,4.74,4.43,4.16,3.91,3.65,3.37,3.02,4.94,4.7,4.53,4.39,4.26,4.14,4.01,3.87,3.68,"Gerrit Cole","13125",543037
"Reid Detmers","LAA",8.4376,9.3211,11.6005,4.0452,34.3,24.3,0,0.65,,148.721,631.12,135.198,71.8533,66.8452,20.2096,56.9899,1.2932,6.6671,156.83,9.49069,3.44879,2.75189,1.223,0.248494,0.0902996,0.1581946462392807,0.238249,1.29227,0.294521,0.734219,0.397213,,4.07674,1.93811,2.0205,999,,,,,,,631.6000000000001,4.238926174496645,611,4.100671140939597,5.93077,5.23924,4.80016,4.46923,4.17838,3.90426,3.64283,3.35611,3.00274,4.99016,4.7515,4.59217,4.45285,4.33352,4.21419,4.08554,3.94621,3.75823,"Reid Detmers","27468",672282
"Brandon Pfaadt","ARI",10.4256,10.8126,13.9921,4.3101,30.78,30.78,0,0,,175.799,745.228,182.756,90.4349,84.1903,24.7682,41.8707,0.9449,7.2719,152.468,7.80555,2.14356,3.6414,1.268,0.204592,0.0561851,0.14840706810355186,0.262549,1.27775,0.304497,0.706454,0.411936,,4.07074,1.93315,2.1366,999,,,,,,,676.1000000000001,3.8414772727272735,712,4.045454545454546,5.95,5.43,5.08,4.8,4.55,4.32,4.08,3.82,3.48,5.25,5.03,4.87,4.74,4.63,4.52,4.4,4.26,4.08,"Brandon Pfaadt","27782",694297
"Shane Baz","BAL",10.1745,10.0316,13.5839,4.29307,29.16,29.16,0,0,,168.23,720.471,161.827,86.308,80.247,24.0008,61.3726,0.4654,7.7818,164.713,8.81183,3.28332,2.68382,1.284,0.228618,0.085184,0.1434340849518776,0.248461,1.32675,0.297936,0.722008,0.421886,,4.26483,1.92904,1.60004,999,,,,,,,649.8,3.8678571428571424,651,3.875,5.95,5.4,5.04,4.75,4.49,4.25,4,3.73,3.39,5.26,5.01,4.84,4.7,4.57,4.45,4.32,4.17,3.97,"Shane Baz","22264",669358
"Shota Imanaga","CHC",9.1506,8.9743,13.055,4.11104,25.92,25.92,0,0,,152.374,635.157,149.446,74.2689,69.6018,26.1576,33.2009,0.4027,4.2022,138.033,8.15294,1.96101,4.15751,1.545,0.217321,0.052272,0.16504912078380585,0.250013,1.19867,0.284361,0.742182,0.335111,,4.29145,1.92801,2.05044,999,,,,,,,582.6,3.8328947368421056,587,3.861842105263158,5.75,5.19,4.83,4.54,4.28,4.04,3.79,3.53,3.19,4.99,4.77,4.62,4.49,4.37,4.26,4.14,4,3.82,"Shota Imanaga","33829",684007
"Edward Cabrera","CHC",8.8776,8.5049,11.4027,3.9678,25.92,25.92,0,0,,139.701,592.206,124.674,66.7225,61.5897,16.5313,56.5367,0.3316,7.0893,148.357,9.55763,3.64227,2.62408,1.065,0.250516,0.095468,0.15504806488752365,0.235865,1.29713,0.297346,0.724302,0.455592,,3.91588,1.9053,2.01687,999,,,,,,,605.9,4.327857142857143,583,4.164285714285715,5.7,5.12,4.74,4.44,4.18,3.93,3.68,3.41,3.06,4.92,4.69,4.53,4.4,4.28,4.16,4.04,3.9,3.72,"Edward Cabrera","21690",665795
"Quinn Priester","MIL",9.8464,10.6272,14.7642,4.13875,29.16,29.16,0,0,,172.445,740.742,175.932,86.5655,79.3006,20.3868,59.0497,0.5,7.0719,140.419,7.32858,3.08184,2.37799,1.064,0.189566,0.079717,0.10984904319047928,0.260786,1.36265,0.302726,0.71893,0.510204,,4.19376,1.90298,2.02492,999,,,,,,,651.1999999999999,3.7860465116279065,682,3.9651162790697674,5.82,5.29,4.94,4.66,4.41,4.17,3.93,3.67,3.34,5.14,4.91,4.74,4.61,4.49,4.37,4.25,4.11,3.92,"Quinn Priester","25977",682990
"Max Meyer","MIA",8.4817,9.4987,11.6608,4.04956,36.3,24.3,0,0.6423,,151.11,640.621,147.641,73.7319,67.9922,18.8552,48.9587,0.7066,5.6714,139.323,8.29799,2.91594,2.84573,1.123,0.217482,0.0764238,0.1410578265786171,0.251951,1.30103,0.301033,0.721892,0.461785,,3.99783,1.90215,2.04973,999,,,,,,,615.9000000000001,4.078807947019868,625,4.139072847682119,6.01197,5.29318,4.83838,4.49344,4.18962,3.91135,3.62865,3.33912,2.97356,5.11282,4.83441,4.64521,4.486,4.34679,4.20759,4.05918,3.89997,3.68235,"Max Meyer","27474",676974
"Luis Severino","ATH",10.2209,11.4225,14.4112,4.50451,30.78,30.78,0,0,,182.424,786.312,187.532,98.1405,91.3036,26.715,58.7226,0.6833,10.4469,149.045,7.3532,2.89711,2.53811,1.318,0.189549,0.074681,0.11486800014972687,0.261498,1.3499,0.297048,0.709176,0.423695,,4.54238,1.89869,1.74736,999,,,,,,,616.8999999999999,3.3895604395604386,650,3.5714285714285716,6.15,5.63,5.28,5,4.75,4.52,4.28,4.01,3.67,5.46,5.24,5.08,4.95,4.83,4.71,4.59,4.45,4.27,"Luis Severino","15890",622663
"Seth Lugo","KCR",9.0731,10.1802,12.7831,4.43738,27.54,27.54,0,0,,161.288,698.52,167.042,85.5017,79.5219,22.1502,52.7082,0.6524,6.601,138.146,7.70866,2.94116,2.62096,1.236,0.19777,0.075457,0.12231287360191345,0.261325,1.36247,0.302542,0.711288,0.412968,,4.3106,1.89866,1.62143,999,,,,,,,582.6000000000001,3.6186335403726715,615,3.8198757763975157,6.07,5.52,5.16,4.87,4.61,4.36,4.12,3.85,3.5,5.33,5.1,4.94,4.81,4.69,4.58,4.46,4.32,4.14,"Seth Lugo","12447",607625
"Clay Holmes","NYM",9.8849,8.8936,13.2945,3.87715,27.54,27.54,0,0,,153.997,666.076,151.138,73.1298,66.3409,14.4072,61.8032,0.4762,8.7536,128.465,7.50788,3.61195,2.07862,0.842,0.192869,0.092787,0.10008196532726288,0.253793,1.38277,0.30207,0.725272,0.543163,,4.05745,1.88485,2.09108,999,,,,,,,617.8000000000001,4.011688311688312,631,4.097402597402597,5.64,5.09,4.72,4.43,4.18,3.93,3.69,3.43,3.09,4.92,4.69,4.52,4.39,4.27,4.15,4.02,3.88,3.7,"Clay Holmes","13649",605280
"Jeffrey Springs","ATH",9.8907,11.3426,12.8669,4.61743,30.78,30.78,0,0,,175.278,756.16,179.313,95.8789,89.9259,29.3103,56.0254,0.4673,5.3975,150.204,7.71255,2.87674,2.681,1.505,0.198641,0.074092,0.12454890459775925,0.258102,1.34266,0.291141,0.717739,0.35743,,4.64642,1.87358,1.50963,999,,,,,,,589.9,3.3708571428571426,615,3.5142857142857142,6.3,5.75,5.38,5.09,4.83,4.58,4.33,4.05,3.7,5.61,5.36,5.18,5.04,4.9,4.77,4.64,4.49,4.28,"Jeffrey Springs","17677",605488
"Bubba Chandler","PIT",8.839,10.3907,12.0471,4.29754,37.92,25.92,0,0.6584,,162.414,703.322,157.568,83.5492,77.5534,20.8251,63.4912,0.867,8.0734,148.32,8.21902,3.5183,2.33608,1.154,0.210885,0.0902733,0.12061203271150589,0.249412,1.36109,0.295589,0.716556,0.414659,,4.29747,1.85022,1.81591,999,,,,,,,616.7,3.8067901234567905,624,3.8518518518518516,6.22418,5.53852,5.09532,4.75134,4.45696,4.17922,3.90592,3.61558,3.24893,5.32794,5.06868,4.88089,4.73163,4.60237,4.47311,4.33385,4.17532,3.97606,"Bubba Chandler","29868",696149
"Brayan Bello","BOS",8.8207,10.1351,11.9964,4.41814,27.54,27.54,0,0,,156.091,678.95,164.088,83.1139,76.6256,18.3667,54.8354,0.463,8.3097,129.69,7.47775,3.16174,2.36507,1.059,0.191015,0.080765,0.11024995893239975,0.26646,1.40254,0.311537,0.70291,0.497332,,4.2167,1.81248,1.65041,999,,,,,,,577.6000000000001,3.7025641025641036,617,3.9551282051282053,6.14,5.58,5.21,4.92,4.66,4.41,4.16,3.88,3.53,5.37,5.14,4.99,4.86,4.74,4.63,4.51,4.37,4.19,"Brayan Bello","23920",678394
"Shane Smith","CHW",8.9747,11.297,13.3756,4.36362,29.16,29.16,0,0,,168.339,723.729,162.252,87.693,81.6188,23.5488,64.7253,0.7527,9.58,153.788,8.22204,3.46044,2.37601,1.259,0.212494,0.0894331,0.12306097894906998,0.249839,1.34833,0.293808,0.717927,0.416749,,4.45078,1.8116,1.62243,999,,,,,,,609.8,3.6297619047619043,611,3.636904761904762,6.09,5.53,5.16,4.86,4.6,4.35,4.1,3.83,3.48,5.42,5.15,4.97,4.82,4.68,4.55,4.41,4.26,4.05,"Shane Smith","31687",681343
"Zebby Matthews","MIN",7.6772,7.7268,8.1938,3.99757,43.44,19.44,0,0.6567,,128.807,537.742,125.499,61.4972,57.2129,17.8469,31.9326,0.8411,3.7916,121.315,8.47655,2.23119,3.79911,1.247,0.225602,0.0593828,0.16621892154216766,0.249988,1.22222,0.296679,0.724328,0.397705,,3.88472,1.81071,1.64507,999,,,,,,,546.1999999999999,4.234108527131783,549,4.255813953488372,6.14776,5.3392,4.82212,4.4274,4.09573,3.7915,3.48473,3.16169,2.77238,4.99162,4.74349,4.56721,4.42094,4.2928,4.16467,4.03653,3.89026,3.69398,"Zebby Matthews","31827",805673
"Logan Henderson","MIL",8.3777,8.9375,10.1118,4.17352,40.68,22.68,0,0.6315,,145.681,614.484,135.874,72.1276,67.5557,23.228,44.0022,0.9122,5.2735,142.997,8.8342,2.71841,3.24977,1.435,0.232711,0.0716084,0.16110248118638992,0.240396,1.23473,0.282332,0.731207,0.348653,,4.25949,1.80173,1.71108,999,,,,,,,586.9000000000001,4.019863013698631,574,3.9315068493150687,6.18143,5.42035,4.93733,4.56656,4.24814,3.9559,3.66107,3.35748,2.97007,5.1925,4.91498,4.71745,4.55992,4.41115,4.27239,4.13363,3.9661,3.7498,"Logan Henderson","31475",701656
"Bailey Ober","MIN",8.2047,9.0195,10.0732,4.30834,38.68,22.68,0,0.6567,,145.392,614.748,144.816,73.9624,69.5997,24.4258,34.0058,0.48,5.6323,133.747,8.2792,2.10502,3.93308,1.512,0.217565,0.0553166,0.16224811226129532,0.251805,1.22993,0.288749,0.72504,0.318529,,4.2972,1.79437,1.40562,999,,,,,,,552.8,3.812413793103448,565,3.896551724137931,6.28344,5.55019,5.08636,4.72565,4.41593,4.12392,3.84522,3.54201,3.16321,5.21316,4.98536,4.83536,4.69756,4.58866,4.46976,4.35086,4.21306,4.02526,"Bailey Ober","21224",641927
"Tatsuya Imai","HOU",8.8375,9.3358,12.4112,4.3684,25.92,25.92,0,0,,152.928,662.6,150.203,80.1433,74.2279,19.7277,62.1896,0.6069,7.278,144.964,8.53129,3.65993,2.33099,1.161,0.21878,0.0938569,0.12492302060127258,0.253236,1.38884,0.304534,0.715736,0.456323,,4.27905,1.76217,1.40322,999,,,,,,,579.2,3.78562091503268,588,3.843137254901961,6.12,5.55,5.17,4.87,4.6,4.35,4.1,3.82,3.46,5.37,5.13,4.96,4.82,4.69,4.57,4.44,4.29,4.1,"Tatsuya Imai","sa3062955",837227
